Date,WindSpeed,Sunshine,AirPressure,Radiation,RelativeAirHumidity,SystemProduction
2020-05-09 07:00:00,1.0,45.72,1043.79,224.31,46,0.0
2020-05-09 08:00:00,2.3,48.71,985.51,278.47,43,0.0
2020-05-09 09:00:00,1.9,56.07,1020.66,345.59,37,0.0
2020-05-09 10:00:00,2.8,10.34,977.81,393.27,39,0.0
2020-05-09 11:00:00,3.4,29.11,1065.21,480.01,39,0.0
2020-05-09 12:00:00,2.2,26.06,991.55,456.3,38,0.0
2020-05-09 13:00:00,2.4,28.07,1045.92,454.08,40,0.0
2020-05-09 14:00:00,4.6,6.08,991.23,237.44,49,0.0
2020-05-09 15:00:00,0.8,11.62,991.78,332.19,48,0.0
2020-05-09 16:00:00,0.9,14.63,975.97,326.63,45,0.0
2020-05-09 17:00:00,1.7,10.29,984.75,194.81,46,0.0
2020-05-09 18:00:00,1.1,0.0,997.89,104.68,44,0.0
2020-05-09 19:00:00,1.2,0.0,1026.87,34.7,52,0.0
2020-05-09 20:00:00,2.7,0.0,960.0,3.57,72,0.0
2020-05-09 21:00:00,2.2,0.0,1044.73,-4.67,81,0.0
2020-05-09 22:00:00,2.7,0.0,1001.56,-6.7,90,0.0
2020-05-09 23:00:00,2.2,0.0,986.44,-5.72,94,0.0
2020-05-10 00:00:00,2.9,0.0,1003.56,-5.31,94,0.0
2020-05-10 01:00:00,3.1,0.0,1019.89,-5.34,94,0.0
2020-05-10 02:00:00,3.0,0.0,992.96,-5.27,90,0.0
2020-05-10 03:00:00,1.3,0.0,981.15,-5.76,88,0.0
2020-05-10 04:00:00,1.5,0.0,1013.95,-5.2,95,0.0
2020-05-10 05:00:00,2.7,0.0,1055.33,-0.63,90,0.0
2020-05-10 06:00:00,1.8,0.0,962.08,14.94,95,0.0
2020-05-10 07:00:00,2.8,0.0,1000.62,49.83,87,0.0
2020-05-10 08:00:00,2.3,0.0,968.05,52.45,89,0.0
2020-05-10 09:00:00,2.7,0.0,1039.6,83.64,91,0.0
2020-05-10 10:00:00,2.3,0.0,999.74,116.86,94,0.0
2020-05-10 11:00:00,3.9,0.0,1039.6,165.97,89,0.0
2020-05-10 12:00:00,3.5,0.0,1055.87,188.55,90,0.0
2020-05-10 13:00:00,1.8,0.0,991.43,145.68,93,0.0
2020-05-10 14:00:00,2.8,0.0,961.55,154.77,86,0.0
2020-05-10 15:00:00,2.4,0.0,1041.54,110.74,91,0.0
2020-05-10 16:00:00,2.6,0.0,1049.44,90.8,91,0.0
2020-05-10 17:00:00,2.6,0.0,989.06,64.9,91,0.0
2020-05-10 18:00:00,2.4,0.0,1041.93,41.59,91,0.0
2020-05-10 19:00:00,2.8,0.0,986.75,14.1,93,0.0
2020-05-10 20:00:00,3.1,0.0,1019.13,2.88,95,0.0
2020-05-10 21:00:00,2.7,0.0,1042.62,-4.21,93,0.0
2020-05-10 22:00:00,3.2,0.0,990.72,-4.79,94,0.0
2020-05-10 23:00:00,2.9,0.0,1040.53,-4.83,94,0.0
2020-05-11 00:00:00,3.1,0.0,1025.2,-5.39,94,0.0
2020-05-11 01:00:00,3.1,0.0,1020.29,-6.3,98,0.0
2020-05-11 02:00:00,3.8,0.0,959.73,-6.19,96,0.0
2020-05-11 03:00:00,2.8,0.0,967.05,-5.81,93,0.0
2020-05-11 04:00:00,3.6,0.0,981.7,-5.37,97,0.0
2020-05-11 05:00:00,3.6,0.0,998.63,-2.8,95,0.0
2020-05-11 06:00:00,2.1,0.0,987.39,12.6,95,0.0
2020-05-11 07:00:00,3.7,0.0,993.91,39.16,97,0.0
2020-05-11 08:00:00,2.8,0.0,987.5,98.57,93,0.0
2020-05-11 09:00:00,2.3,0.0,958.29,131.28,91,0.0
2020-05-11 10:00:00,3.2,0.0,1050.76,205.07,88,0.0
2020-05-11 11:00:00,2.9,0.0,995.1,159.08,86,0.0
2020-05-11 12:00:00,2.8,4.2,1054.52,308.02,80,0.0
2020-05-11 13:00:00,3.3,13.16,1011.01,400.22,78,0.0
2020-05-11 14:00:00,2.3,0.0,1009.59,283.1,69,0.0
2020-05-11 15:00:00,2.7,0.0,1053.26,165.71,72,0.0
2020-05-11 16:00:00,1.7,0.0,1024.69,252.47,64,0.0
2020-05-11 17:00:00,2.6,0.0,1058.15,135.39,72,0.0
2020-05-11 18:00:00,2.7,0.0,1000.98,72.83,78,0.0
2020-05-11 19:00:00,2.4,0.0,1006.7,42.71,79,0.0
2020-05-11 20:00:00,2.0,1.0,1042.14,24.46,84,0.0
2020-05-11 21:00:00,1.1,0.95,998.26,-0.1,84,0.0
2020-05-11 22:00:00,2.0,0.0,984.7,-5.92,86,0.0
2020-05-11 23:00:00,1.7,0.0,1026.54,-6.3,86,0.0
2020-05-12 00:00:00,2.0,0.0,979.5,-6.07,85,0.0
2020-05-12 01:00:00,1.7,0.0,978.08,-6.01,86,0.0
2020-05-12 02:00:00,2.3,0.0,983.48,-6.5,89,0.0
2020-05-12 03:00:00,2.6,0.0,990.64,-6.15,88,0.0
2020-05-12 04:00:00,3.0,0.0,1016.26,-3.94,90,0.0
2020-05-12 05:00:00,3.2,0.0,1042.76,9.08,87,0.0
2020-05-12 06:00:00,3.1,0.0,1016.08,39.42,87,0.0
2020-05-12 07:00:00,2.4,0.0,979.09,52.09,84,0.0
2020-05-12 08:00:00,3.2,0.0,971.5,96.26,83,0.0
2020-05-12 09:00:00,3.0,0.0,1009.68,123.79,80,0.0
2020-05-12 10:00:00,2.5,0.0,965.5,103.8,82,0.0
2020-05-12 11:00:00,2.4,0.0,1011.53,157.29,84,0.0
2020-05-12 12:00:00,2.2,0.0,1013.55,120.45,78,0.0
2020-05-12 13:00:00,2.1,0.0,995.78,307.69,72,0.0
2020-05-12 14:00:00,2.2,1.92,968.28,421.71,68,0.0
2020-05-12 15:00:00,2.3,0.0,1014.94,266.91,63,0.0
2020-05-12 16:00:00,0.8,1.99,981.35,238.27,59,0.0
2020-05-12 17:00:00,2.5,57.64,1017.14,371.41,60,0.0
2020-05-12 18:00:00,2.3,57.68,1036.11,326.69,54,0.0
2020-05-12 19:00:00,2.5,49.78,984.33,160.95,58,0.0
2020-05-12 20:00:00,3.5,59.18,969.09,83.39,65,0.0
2020-05-12 21:00:00,2.6,2.87,1061.6,1.05,74,0.0
2020-05-12 22:00:00,3.0,0.0,968.42,-6.65,74,0.0
2020-05-12 23:00:00,3.2,0.0,1058.42,-6.93,72,0.0
2020-05-13 00:00:00,3.4,0.0,1060.68,-7.08,75,0.0
2020-05-13 01:00:00,2.4,0.0,995.56,-7.61,78,0.0
2020-05-13 02:00:00,2.4,0.0,1046.88,-7.97,80,0.0
2020-05-13 03:00:00,3.6,0.0,1018.77,-6.81,80,0.0
2020-05-13 04:00:00,3.4,0.0,1024.83,-2.93,80,0.0
2020-05-13 05:00:00,3.6,0.0,994.75,18.86,81,0.0
2020-05-13 06:00:00,3.6,32.35,995.71,105.15,75,0.0
2020-05-13 07:00:00,1.5,62.8,977.84,271.7,61,0.0
2020-05-13 08:00:00,1.1,57.22,1027.16,367.63,61,0.0
2020-05-13 09:00:00,0.6,61.55,1024.06,487.94,53,0.0
2020-05-13 10:00:00,0.9,60.21,1041.65,595.08,52,0.0
2020-05-13 11:00:00,2.9,34.96,977.3,507.17,48,0.0
2020-05-13 12:00:00,2.5,14.58,1059.33,494.46,50,0.0
2020-05-13 13:00:00,1.9,8.4,1007.19,450.35,41,0.0
2020-05-13 14:00:00,1.9,0.0,1040.4,338.94,40,0.0
2020-05-13 15:00:00,3.8,0.0,1057.69,193.95,49,0.0
2020-05-13 16:00:00,3.6,0.0,1057.17,125.91,67,0.0
2020-05-13 17:00:00,1.1,0.0,1045.83,68.09,67,0.0
2020-05-13 18:00:00,0.8,0.0,1038.39,45.8,62,0.0
2020-05-13 19:00:00,2.1,0.0,999.14,19.47,66,0.0
2020-05-13 20:00:00,1.6,0.0,1000.07,7.84,66,0.0
2020-05-13 21:00:00,2.2,0.0,1032.02,-1.82,66,0.0
2020-05-13 22:00:00,2.3,0.0,1027.78,-5.7,69,0.0
2020-05-13 23:00:00,1.8,0.0,995.52,-7.31,74,0.0
2020-05-14 00:00:00,2.7,0.0,1006.4,-7.17,82,0.0
2020-05-14 01:00:00,2.5,0.0,985.88,-5.43,79,0.0
2020-05-14 02:00:00,3.3,0.0,1044.62,-5.38,79,0.0
2020-05-14 03:00:00,3.4,0.0,994.82,-5.96,75,0.0
2020-05-14 04:00:00,3.5,0.0,1046.67,-4.66,74,0.0
2020-05-14 05:00:00,2.9,0.0,1013.27,2.92,76,0.0
2020-05-14 06:00:00,3.1,0.0,971.73,10.95,76,0.0
2020-05-14 07:00:00,3.5,0.0,995.36,31.28,86,0.0
2020-05-14 08:00:00,1.4,0.0,1049.92,60.74,91,0.0
2020-05-14 09:00:00,2.1,0.0,1061.67,116.85,91,0.0
2020-05-14 10:00:00,1.8,0.0,1031.73,167.13,87,0.0
2020-05-14 11:00:00,1.4,0.0,1057.02,108.48,91,0.0
2020-05-14 12:00:00,1.1,0.0,1039.2,118.62,95,0.0
2020-05-14 13:00:00,1.8,0.0,972.61,114.66,96,0.0
2020-05-14 14:00:00,1.9,0.0,1047.78,245.32,86,0.0
2020-05-14 15:00:00,2.3,0.0,1005.71,249.26,87,0.0
2020-05-14 16:00:00,1.5,0.0,1031.47,102.4,87,0.0
2020-05-14 17:00:00,1.4,0.0,1053.66,106.83,87,0.0
2020-05-14 18:00:00,1.6,0.0,1028.47,81.52,88,0.0
2020-05-14 19:00:00,1.4,0.0,1027.34,34.62,93,0.0
2020-05-14 20:00:00,0.5,0.0,1050.38,38.49,92,0.0
2020-05-14 21:00:00,1.2,0.0,971.62,-1.89,96,0.0
2020-05-14 22:00:00,1.3,0.0,1021.82,-6.48,96,0.0
2020-05-14 23:00:00,0.9,0.0,1002.93,-6.89,96,0.0
2020-05-15 00:00:00,1.0,0.0,1003.81,-6.75,96,0.0
2020-05-15 01:00:00,1.5,0.0,1063.19,-6.45,96,0.0
2020-05-15 02:00:00,0.9,0.0,1040.06,-5.97,98,0.0
2020-05-15 03:00:00,0.8,0.0,1022.91,-6.86,98,0.0
2020-05-15 04:00:00,2.0,0.0,1058.32,-5.53,99,0.0
2020-05-15 05:00:00,2.2,0.0,1053.95,-0.68,100,0.0
2020-05-15 06:00:00,1.3,0.0,1033.48,12.5,99,0.0
2020-05-15 07:00:00,1.7,0.0,1024.96,31.65,100,0.0
2020-05-15 08:00:00,2.2,0.0,1054.82,52.95,99,0.0
2020-05-15 09:00:00,1.8,0.0,1044.4,78.34,100,0.0
2020-05-15 10:00:00,1.2,0.0,986.58,108.23,96,0.0
2020-05-15 11:00:00,1.7,0.0,987.62,118.31,94,0.0
2020-05-15 12:00:00,1.6,0.0,1018.33,137.22,92,0.0
2020-05-15 13:00:00,1.2,0.0,1059.67,109.05,92,0.0
2020-05-15 14:00:00,1.5,0.0,1038.48,100.09,93,0.0
2020-05-15 15:00:00,1.1,0.0,991.66,148.81,90,0.0
2020-05-15 16:00:00,4.0,0.0,1020.83,40.92,90,0.0
2020-05-15 17:00:00,4.2,0.0,1036.46,29.26,92,0.0
2020-05-15 18:00:00,4.1,0.0,1076.3,48.42,91,0.0
2020-05-15 19:00:00,4.6,0.0,1042.12,10.3,93,0.0
2020-05-15 20:00:00,3.8,0.0,1029.79,6.54,92,0.0
2020-05-15 21:00:00,2.8,0.0,1020.43,-5.98,98,0.0
2020-05-15 22:00:00,1.7,0.0,1060.16,-7.0,99,0.0
2020-05-15 23:00:00,3.1,0.0,1054.5,-7.35,96,0.0
2020-05-16 00:00:00,2.6,0.0,1075.66,-7.32,93,0.0
2020-05-16 01:00:00,2.8,0.0,978.73,-6.55,97,0.0
2020-05-16 02:00:00,2.8,0.0,1074.53,-6.11,97,0.0
2020-05-16 03:00:00,2.2,0.0,1071.62,-7.2,96,0.0
2020-05-16 04:00:00,2.4,0.0,992.01,-6.22,100,0.0
2020-05-16 05:00:00,1.7,0.0,1057.92,-2.51,100,0.0
2020-05-16 06:00:00,2.5,0.0,1056.38,12.42,100,0.0
2020-05-16 07:00:00,2.1,0.0,1005.28,36.77,97,0.0
2020-05-16 08:00:00,2.3,0.0,1039.43,46.01,96,0.0
2020-05-16 09:00:00,1.9,0.0,992.73,67.61,95,0.0
2020-05-16 10:00:00,2.5,0.0,1046.9,67.09,96,0.0
2020-05-16 11:00:00,2.4,0.0,1039.72,123.73,95,0.0
2020-05-16 12:00:00,2.6,0.0,1009.13,111.64,95,0.0
2020-05-16 13:00:00,2.0,0.0,1012.86,69.75,95,0.0
2020-05-16 14:00:00,1.9,0.0,986.09,49.28,98,0.0
2020-05-16 15:00:00,1.9,0.0,1014.99,36.39,97,0.0
2020-05-16 16:00:00,2.5,0.0,1057.15,32.55,97,0.0
2020-05-16 17:00:00,2.3,0.0,1026.36,22.42,100,0.0
2020-05-16 18:00:00,3.3,0.0,1002.11,15.45,100,0.0
2020-05-16 19:00:00,3.0,0.0,1064.25,10.35,100,0.0
2020-05-16 20:00:00,2.4,0.0,979.99,3.7,100,0.0
2020-05-16 21:00:00,2.8,0.0,1066.83,-3.44,100,0.0
2020-05-16 22:00:00,2.1,0.0,1004.96,-4.86,100,0.0
2020-05-16 23:00:00,3.5,0.0,981.03,-4.61,100,0.0
2020-05-17 00:00:00,2.4,0.0,1007.12,-4.9,99,0.0
2020-05-17 01:00:00,2.4,0.0,1015.03,-5.42,99,0.0
2020-05-17 02:00:00,1.3,0.0,988.06,-4.79,99,0.0
2020-05-17 03:00:00,1.7,0.0,1015.62,-4.54,100,0.0
2020-05-17 04:00:00,1.5,0.0,1054.14,-4.71,100,0.0
2020-05-17 05:00:00,0.2,0.0,1053.99,-0.1,100,0.0
2020-05-17 06:00:00,0.9,0.0,1047.67,9.28,100,0.0
2020-05-17 07:00:00,0.7,0.0,1069.18,52.92,99,0.0
2020-05-17 08:00:00,0.9,0.0,987.7,95.2,100,0.0
2020-05-17 09:00:00,1.3,0.0,1004.82,123.63,98,0.0
2020-05-17 10:00:00,1.6,0.0,1047.39,122.83,96,0.0
2020-05-17 11:00:00,0.7,0.0,973.29,240.43,91,0.0
2020-05-17 12:00:00,1.5,0.0,1029.65,263.67,88,0.0
2020-05-17 13:00:00,1.2,0.0,1008.61,184.61,86,0.0
2020-05-17 14:00:00,1.7,0.0,1053.85,123.42,96,0.0
2020-05-17 15:00:00,1.0,0.0,1032.89,172.01,89,0.0
2020-05-17 16:00:00,1.5,0.0,988.07,133.77,88,0.0
2020-05-17 17:00:00,2.0,0.0,967.79,65.71,94,0.0
2020-05-17 18:00:00,1.3,0.0,1041.39,36.56,95,0.0
2020-05-17 19:00:00,1.4,0.0,1014.13,16.63,98,0.0
2020-05-17 20:00:00,1.2,0.0,968.55,3.3,98,0.0
2020-05-17 21:00:00,2.0,0.0,1018.13,-3.84,97,0.0
2020-05-17 22:00:00,2.2,0.0,968.83,-6.21,100,0.0
2020-05-17 23:00:00,1.0,0.0,1026.53,-7.23,99,0.0
2020-05-18 00:00:00,0.1,0.0,1041.03,-7.83,99,0.0
2020-05-18 01:00:00,1.2,0.0,1001.29,-5.35,100,0.0
2020-05-18 02:00:00,1.7,0.0,999.85,-5.36,99,0.0
2020-05-18 03:00:00,2.8,0.0,1059.87,-4.56,100,0.0
2020-05-18 04:00:00,2.6,0.0,992.9,-4.43,98,0.0
2020-05-18 05:00:00,3.2,0.0,1030.13,-2.35,100,0.0
2020-05-18 06:00:00,1.4,0.0,971.91,1.09,100,0.0
2020-05-18 07:00:00,1.5,0.0,1044.15,5.11,98,0.0
2020-05-18 08:00:00,1.4,0.0,966.16,22.73,100,0.0
2020-05-18 09:00:00,1.0,0.0,973.77,50.91,97,0.0
2020-05-18 10:00:00,2.2,0.0,959.36,115.52,92,0.0
2020-05-18 11:00:00,3.0,0.0,1045.93,245.61,89,0.0
2020-05-18 12:00:00,3.5,0.0,1026.9,203.8,86,0.0
2020-05-18 13:00:00,4.1,0.0,1020.65,255.09,77,0.0
2020-05-18 14:00:00,3.0,0.0,1034.44,276.31,74,0.0
2020-05-18 15:00:00,3.6,0.0,959.77,165.85,79,0.0
2020-05-18 16:00:00,2.3,0.0,1021.7,40.43,92,0.0
2020-05-18 17:00:00,0.9,0.0,1003.31,76.31,91,0.0
2020-05-18 18:00:00,1.5,0.0,998.84,43.08,93,0.0
2020-05-18 19:00:00,1.5,0.0,1046.89,13.4,96,0.0
2020-05-18 20:00:00,1.0,0.0,971.31,1.05,100,0.0
2020-05-18 21:00:00,1.4,0.0,997.2,-3.67,100,0.0
2020-05-18 22:00:00,1.8,0.0,1010.98,-5.54,99,0.0
2020-05-18 23:00:00,2.0,0.0,1052.7,-5.98,100,0.0
2020-05-19 00:00:00,1.6,0.0,1020.9,-6.16,100,0.0
2020-05-19 01:00:00,2.5,0.0,1039.07,-7.35,100,0.0
2020-05-19 02:00:00,1.2,0.0,1038.73,-7.76,99,0.0
2020-05-19 03:00:00,1.7,0.0,982.95,-7.12,100,0.0
2020-05-19 04:00:00,2.1,0.0,966.07,-5.29,100,0.0
2020-05-19 05:00:00,1.2,0.0,1006.4,4.08,100,0.0
2020-05-19 06:00:00,1.1,0.0,970.53,19.03,99,0.0
2020-05-19 07:00:00,1.0,0.0,1000.31,73.85,99,0.0
2020-05-19 08:00:00,1.3,0.0,1061.17,54.63,99,0.0
2020-05-19 09:00:00,0.5,0.0,1061.99,103.57,99,0.0
2020-05-19 10:00:00,0.5,0.0,1012.75,156.56,99,0.0
2020-05-19 11:00:00,0.5,0.0,971.8,253.41,91,0.0
2020-05-19 12:00:00,1.9,0.0,1011.52,317.27,82,0.0
2020-05-19 13:00:00,1.3,11.47,992.01,525.52,81,0.0
2020-05-19 14:00:00,2.7,10.18,1057.01,374.95,73,0.0
2020-05-19 15:00:00,2.9,17.72,1050.87,402.01,72,0.0
2020-05-19 16:00:00,3.1,54.48,1042.05,549.76,70,0.0
2020-05-19 17:00:00,3.6,62.29,1058.34,521.14,61,0.0
2020-05-19 18:00:00,4.3,44.8,1009.34,283.25,62,0.0
2020-05-19 19:00:00,3.2,30.85,1050.86,189.33,65,0.0
2020-05-19 20:00:00,2.9,0.96,1045.34,60.94,69,0.0
2020-05-19 21:00:00,3.3,0.0,1060.7,3.87,77,0.0
2020-05-19 22:00:00,4.2,0.0,992.33,-6.86,77,0.0
2020-05-19 23:00:00,5.2,0.0,972.56,-7.37,71,0.0
2020-05-20 00:00:00,6.3,0.0,1001.89,-6.74,71,0.0
2020-05-20 01:00:00,6.4,0.0,1052.81,-5.97,71,0.0
2020-05-20 02:00:00,6.2,0.0,1000.32,-5.85,68,0.0
2020-05-20 03:00:00,7.2,0.0,1031.0,-5.29,70,0.0
2020-05-20 04:00:00,7.1,0.0,1063.87,-4.03,70,0.0
2020-05-20 05:00:00,7.6,0.0,974.73,19.79,67,0.0
2020-05-20 06:00:00,6.8,0.0,1053.86,40.91,68,0.0
2020-05-20 07:00:00,5.8,0.0,1004.86,64.96,69,0.0
2020-05-20 08:00:00,4.8,0.0,982.11,19.45,73,0.0
2020-05-20 09:00:00,5.8,0.0,1058.33,115.77,70,0.0
2020-05-20 10:00:00,3.8,0.0,996.95,301.49,64,0.0
2020-05-20 11:00:00,4.8,3.85,983.84,337.99,63,0.0
2020-05-20 12:00:00,5.5,0.0,1040.39,155.69,64,0.0
2020-05-20 13:00:00,4.6,13.31,981.33,461.28,60,0.0
2020-05-20 14:00:00,5.2,38.75,1057.83,643.11,60,0.0
2020-05-20 15:00:00,3.7,23.61,994.11,423.6,63,0.0
2020-05-20 16:00:00,5.3,50.64,1031.0,454.29,62,0.0
2020-05-20 17:00:00,4.8,50.41,987.13,274.27,60,0.0
2020-05-20 18:00:00,4.9,25.14,1056.58,183.38,64,0.0
2020-05-20 19:00:00,4.4,51.63,1024.02,199.83,62,0.0
2020-05-20 20:00:00,3.8,8.77,1049.86,65.17,67,0.0
2020-05-20 21:00:00,4.8,0.0,997.1,2.16,70,0.0
2020-05-20 22:00:00,3.3,0.0,981.42,-5.49,71,0.0
2020-05-20 23:00:00,3.7,0.0,1049.49,-6.3,72,0.0
2020-05-21 00:00:00,3.3,0.0,1069.87,-6.15,74,0.0
2020-05-21 01:00:00,2.7,0.0,1062.43,-6.43,77,0.0
2020-05-21 02:00:00,2.4,0.0,1003.42,-6.56,89,0.0
2020-05-21 03:00:00,1.9,0.0,997.24,-6.96,91,0.0
2020-05-21 04:00:00,1.1,0.0,1044.65,-5.66,95,0.0
2020-05-21 05:00:00,2.4,0.0,1025.44,-0.39,92,0.0
2020-05-21 06:00:00,1.4,0.0,1055.68,6.6,97,0.0
2020-05-21 07:00:00,1.9,0.0,997.34,18.38,100,0.0
2020-05-21 08:00:00,2.3,0.0,1027.55,50.56,100,0.0
2020-05-21 09:00:00,1.6,0.0,983.8,107.8,99,0.0
2020-05-21 10:00:00,2.1,0.0,1002.45,110.65,99,0.0
2020-05-21 11:00:00,1.8,0.0,1060.24,189.52,92,0.0
2020-05-21 12:00:00,2.7,13.43,1038.6,455.63,75,0.0
2020-05-21 13:00:00,2.5,49.91,1033.52,767.58,65,0.0
2020-05-21 14:00:00,4.8,58.57,1022.53,808.87,47,0.0
2020-05-21 15:00:00,6.6,57.63,975.49,685.26,55,0.0
2020-05-21 16:00:00,6.1,60.75,1034.55,618.51,55,0.0
2020-05-21 17:00:00,5.9,58.04,1048.67,513.61,63,0.0
2020-05-21 18:00:00,4.4,50.42,980.72,315.22,63,0.0
2020-05-21 19:00:00,3.4,53.49,1066.66,222.09,59,0.0
2020-05-21 20:00:00,6.3,45.06,970.09,84.75,42,0.0
2020-05-21 21:00:00,1.9,28.91,1056.49,17.24,47,0.0
2020-05-21 22:00:00,3.2,0.0,1046.21,-6.51,50,0.0
2020-05-21 23:00:00,3.6,0.0,1057.77,-7.32,55,0.0
2020-05-22 00:00:00,3.3,0.0,1062.88,-6.77,57,0.0
2020-05-22 01:00:00,1.6,0.0,988.62,-6.9,60,0.0
2020-05-22 02:00:00,2.2,0.0,1046.7,-6.7,61,0.0
2020-05-22 03:00:00,3.1,0.0,997.92,-6.14,63,0.0
2020-05-22 04:00:00,1.6,0.0,1000.63,4.64,69,0.0
2020-05-22 05:00:00,1.4,12.36,1046.5,46.84,69,0.0
2020-05-22 06:00:00,1.2,18.24,996.86,106.49,68,0.0
2020-05-22 07:00:00,1.9,34.11,1010.78,217.42,58,0.0
2020-05-22 08:00:00,2.3,57.32,1047.43,336.67,52,0.0
2020-05-22 09:00:00,2.8,59.5,968.98,447.79,53,0.0
2020-05-22 10:00:00,2.5,19.93,983.18,404.51,49,0.0
2020-05-22 11:00:00,2.5,42.71,985.38,512.12,46,0.0
2020-05-22 12:00:00,3.4,60.24,1065.97,700.24,45,0.0
2020-05-22 13:00:00,4.7,58.03,967.62,649.83,42,0.0
2020-05-22 14:00:00,3.7,61.12,1013.77,621.62,42,0.0
2020-05-22 15:00:00,4.4,55.38,1018.88,449.75,38,0.0
2020-05-22 16:00:00,4.0,46.26,1014.75,511.77,57,0.0
2020-05-22 17:00:00,4.9,0.0,999.64,99.73,70,0.0
2020-05-22 18:00:00,5.3,7.87,1034.26,163.77,62,0.0
2020-05-22 19:00:00,3.3,0.0,1020.19,83.39,61,0.0
2020-05-22 20:00:00,0.7,0.0,986.29,44.73,57,0.0
2020-05-22 21:00:00,1.4,17.32,1030.8,16.47,60,0.0
2020-05-22 22:00:00,1.5,0.0,1045.83,-6.29,70,0.0
2020-05-22 23:00:00,0.4,0.0,1018.42,-8.06,79,0.0
2020-05-23 00:00:00,1.7,0.0,1030.35,-8.39,79,0.0
2020-05-23 01:00:00,0.9,0.0,1006.19,-8.24,87,0.0
2020-05-23 02:00:00,1.6,0.0,978.71,-7.42,90,0.0
2020-05-23 03:00:00,1.0,0.0,998.73,-7.01,88,0.0
2020-05-23 04:00:00,1.0,0.0,1006.58,-1.01,91,0.0
2020-05-23 05:00:00,0.8,20.18,1022.04,36.59,88,0.0
2020-05-23 06:00:00,0.3,62.73,1054.42,178.16,74,0.0
2020-05-23 07:00:00,1.2,61.46,1029.83,304.16,58,0.0
2020-05-23 08:00:00,2.2,62.63,1007.16,452.99,63,0.0
2020-05-23 09:00:00,2.4,57.73,1020.64,539.01,54,0.0
2020-05-23 10:00:00,2.3,58.46,963.96,693.42,47,0.0
2020-05-23 11:00:00,2.7,57.05,1021.47,729.13,48,0.0
2020-05-23 12:00:00,2.8,59.91,991.62,823.14,47,0.0
2020-05-23 13:00:00,2.6,57.41,997.61,811.45,45,0.0
2020-05-23 14:00:00,2.6,60.38,962.54,744.23,39,0.0
2020-05-23 15:00:00,2.2,62.68,1036.77,727.53,39,0.0
2020-05-23 16:00:00,2.6,58.39,988.79,629.17,40,0.0
2020-05-23 17:00:00,2.7,62.13,1055.96,501.5,36,0.0
2020-05-23 18:00:00,3.1,57.49,1043.35,362.9,41,0.0
2020-05-23 19:00:00,3.5,59.05,971.19,219.84,49,0.0
2020-05-23 20:00:00,3.4,60.26,972.11,106.65,53,0.0
2020-05-23 21:00:00,1.9,29.78,1032.66,18.21,63,0.0
2020-05-23 22:00:00,1.0,0.0,977.92,-7.57,71,0.0
2020-05-23 23:00:00,1.5,0.0,1056.71,-9.02,74,0.0
2020-05-24 00:00:00,1.8,0.0,1018.22,-8.42,78,0.0
2020-05-24 01:00:00,2.5,0.0,1044.06,-7.83,79,0.0
2020-05-24 02:00:00,2.2,0.0,1055.43,-7.67,81,0.0
2020-05-24 03:00:00,1.8,0.0,969.73,-6.89,85,0.0
2020-05-24 04:00:00,2.2,0.0,987.96,-0.21,86,0.0
2020-05-24 05:00:00,2.0,20.59,1038.24,40.13,82,0.0
2020-05-24 06:00:00,1.1,59.21,1059.2,169.78,72,0.0
2020-05-24 07:00:00,0.7,61.98,995.25,316.96,63,0.0
2020-05-24 08:00:00,0.9,62.97,963.01,448.2,55,0.0
2020-05-24 09:00:00,2.0,61.03,971.28,579.36,53,0.0
2020-05-24 10:00:00,2.6,57.3,1029.0,642.28,43,0.0
2020-05-24 11:00:00,2.4,57.28,999.39,726.86,37,0.0
2020-05-24 12:00:00,2.4,60.52,983.6,784.0,43,0.0
2020-05-24 13:00:00,2.5,57.28,984.84,828.54,42,0.0
2020-05-24 14:00:00,3.6,58.02,1009.29,741.99,43,5288.55
2020-05-24 15:00:00,3.1,48.78,1007.96,596.05,40,6794.25
2020-05-24 16:00:00,5.0,56.67,1041.57,659.23,45,5222.79
2020-05-24 17:00:00,4.1,50.58,987.08,409.34,47,6151.59
2020-05-24 18:00:00,2.6,24.78,1048.98,176.35,51,4345.25
2020-05-24 19:00:00,2.2,20.12,1047.65,124.75,56,2936.54
2020-05-24 20:00:00,1.3,52.82,1054.78,102.82,61,1035.14
2020-05-24 21:00:00,2.0,1.95,1060.28,6.19,45,264.58
2020-05-24 22:00:00,0.9,0.0,1011.78,-6.81,48,11.86
2020-05-24 23:00:00,1.9,0.0,980.89,-8.63,50,0.0
2020-05-25 00:00:00,2.6,0.0,1036.31,-8.77,51,0.0
2020-05-25 01:00:00,1.3,0.0,970.27,-8.49,57,0.0
2020-05-25 02:00:00,0.6,0.0,998.37,-8.75,63,0.0
2020-05-25 03:00:00,1.6,0.0,1036.9,-7.68,63,0.0
2020-05-25 04:00:00,4.1,0.0,1026.13,-0.58,64,0.0
2020-05-25 05:00:00,3.6,10.04,1033.83,38.0,58,0.0
2020-05-25 06:00:00,1.9,35.53,1004.11,133.89,60,74.11
2020-05-25 07:00:00,1.8,50.2,981.59,279.69,50,503.12
2020-05-25 08:00:00,2.3,53.46,1045.72,454.13,51,804.88
2020-05-25 09:00:00,2.6,19.99,1053.03,326.63,50,1438.49
