hour,demand,solar_prod,wind_prod,battery_soc,effective_demand,solar_strategy,wind_strategy,grid_purchased
8323,96.250496,0.0,32.140499999999975,0.05,96.1712926,hide_information,honest,64.03079260000003
8324,96.20868487499999,0.3590333333333333,35.80573333333341,0.05051162250000003,96.20868487499999,hide_information,honest,60.15162820833325
8325,96.03107332500001,0.0,34.40073333333349,0.05,95.93386505000001,hide_information,honest,61.53313171666652
8326,95.75569655000001,0.679689,37.22783333333329,0.050968556825000025,95.75569655000001,hide_information,honest,58.052080916666725
8327,97.77105595,0.0,37.334000000000046,0.05,97.58703015325,hide_information,honest,60.25303015324995
8328,55.867362500000006,0.0,41.69189999999987,0.05,55.867362500000006,hide_information,honest,14.175462500000137
8329,36.634470775,0.0,41.21306666666671,0.0717483304854169,36.634470775,deception,honest,0.0
8330,36.6951053,0.0,43.39913333333323,0.10147200142142158,32.56292250777079,deception,honest,0.0
8331,36.729568425000004,0.0,45.28566666666679,0.13709494793075022,26.9498881549299,hide_information,honest,0.0
8332,37.10936925,0.0,42.15256666666671,0.15255837823666893,20.561329143157458,hide_information,honest,0.0
8333,56.156459125,0.0,52.06740000000021,0.12313590551484473,36.670367260032904,deception,honest,0.0
8334,96.07003219999999,0.0,52.76460000000007,0.05,82.17421015217948,hide_information,honest,29.40961015217941
8335,112.10726772499999,0.0,52.64903333333311,0.05,112.10726772499999,hide_information,honest,59.45823439166688
8336,104.1702754,1.5354,54.04099999999996,0.05218794500000003,104.1702754,hide_information,honest,49.054495400000036
8337,85.442655175,3.3451,55.28296666666665,0.05476676750000003,85.026945625,hide_information,honest,27.402408958333346
8338,104.174294675,3.689933333333333,59.72973333333352,0.055258155,103.26860884999999,hide_information,honest,40.955922183333136
8339,106.0965916,9.848266666666667,66.37316666666669,0.06403377999999996,105.09754215,hide_information,honest,31.830588816666634
8340,104.310026075,16.692289333333335,69.26279999999997,0.05,101.643607875,honest,honest,15.688518541666696
8341,85.51556115,24.699800666666665,67.22336666666662,0.18099051344999995,85.51556115,hide_information,hide_information,21.1693440166667
8342,85.5157586,19.49961,71.4509666666666,0.19403432420529138,60.627561044500005,hide_information,hide_information,0.0
8343,85.47761845,9.384778000000004,74.47133333333323,0.1722888187911084,58.11109685099463,hide_information,honest,0.0
8344,111.965565825,14.357522,72.04839999999999,0.05000000000000002,88.7306902546894,honest,honest,2.324768254689417
8345,114.620308425,0.3497333333333333,82.02760000000022,0.050498369999999966,114.620308425,hide_information,honest,32.347895091666445
8346,114.63095539999999,9.083433333333334,80.05923333333354,0.06294389250000001,114.5362651,hide_information,honest,28.11862843333313
8347,96.227630075,0.4720999999999999,78.07326666666647,0.050672742499999965,93.76829049999999,hide_information,honest,15.364553833333517
8348,96.176555475,0.4206333333333333,73.20620000000024,0.050599402499999974,96.04873440000001,hide_information,honest,22.548091066666444
8349,95.995172725,0.0,70.76506666666651,0.05,95.88128625,hide_information,honest,25.11621958333349
8350,95.718784925,1.8602776666666667,71.22680000000001,0.05265089567499997,95.718784925,hide_information,honest,23.189790558333314
8351,97.7413014,0.0866333333333333,50.37086666666663,0.050123452500000006,97.23763122175001,hide_information,honest,46.80612122175005
8352,55.83616245,0.0,53.29266666666661,0.05,55.812706475000006,hide_information,honest,2.5200398083333937
8353,36.579837350000005,0.0,49.65599999999986,0.1121117725874993,36.579837350000005,deception,honest,0.0
8354,36.62890305,0.0,47.3282333333333,0.15687769360605133,24.82766625837513,hide_information,honest,0.0
8355,36.65847475,0.0,39.15763333333331,0.15832812175029454,16.351712964850254,hide_information,honest,0.0
8356,38.320433775,0.0,29.539833333333316,0.10605827778172408,17.73809064244404,hide_information,honest,0.0
8357,57.3930716,0.0,20.125099999999986,0.05000000000000001,46.74199882147242,hide_information,honest,26.616898821472436
8358,96.5834242,0.0,21.664333333333303,0.05,96.5834242,hide_information,honest,74.91909086666669
8359,112.03647157500001,0.0,21.605699999999928,0.05,112.03647157500001,hide_information,honest,90.43077157500008
